web_url,headline,top,common,demonym,city,month,year
https://query.nytimes.com/gst/abstract.html?res=9907E3DA1F3AE333A25756C2A9609C946294D6CF,OUR COURSE UNCHANGED; Secretary Says Project for London Parley Was Drafted Here. LINKS ALL WORLD MOVES American Leader Denies Effort at Home Is Incompatible With International Action. WHEAT RESTRICTION NEAR Australia and Argentina Said to Have Agreed on Curtailment of Their Production. HULL PUSHES PLANS FOR RISE IN PRICES,united kingdom,argentina (argentina) : australia (australia),,united kingdom (london),06,1933
https://query.nytimes.com/gst/abstract.html?res=9903EED61238E333A25752C0A9619C946294D6CF,DECISION IS REACHED HERE; New York Institution to Join Europeans in Curb on Sudden Changes. STABILIZING STILL BARRED President Retains His Right to Carry Out All Measures of Recovery Program. BOND TO BRITAIN IS SEEN Steadier Market Is Evident in Dollar's Relation to Pound and French Frano. FEDERAL RESERVE TO 'STEADY' DOLLAR,united kingdom,united kingdom (britain),france (french),,07,1933
https://query.nytimes.com/gst/abstract.html?res=9F00E7D81F3EE333A25757C0A96E9C946294D6CF,"CUBA THREATENED BY GENERAL STRIKE; All Railroad Men Are Expected to Follow the Example of Bus, Taxi and Street Car Workers. OTHERS PREPARE TO QUIT Stevedores and Harbor Craft Are Ready to Join Wide Pay Rise Demand. CUBA THREATENED BY GENERAL STRIKE",cuba,cuba (cuba),,,08,1933
https://query.nytimes.com/gst/abstract.html?res=9B01E5DB1631E333A2575AC1A96F9C946294D6CF,PRESIDENT REFUSES TO RESIGN IN CUBA; DICTATORSHIP SEEN; Rift Between Students and Army Viewed as Step Toward Military Rule. GRAU BREAKS WITH FOES He Expresses Optimism Before Declining to Yield to Their Pressure on Him.,cuba,cuba (cuba),,,09,1933
https://query.nytimes.com/gst/abstract.html?res=9801E5D6153FE63ABC4153DFB6678388629EDE,Germany Explains Demands.; REICH ASKS DAVIS FOR AID ON ARMS,germany,germany (germany),,,10,1933
https://query.nytimes.com/gst/abstract.html?res=9D01E3D6123FE63ABC4A53DFB7678388629EDE,British Labor Gains in the Local Elections; Largest Losses Suffered by Conservatives,united kingdom,,united kingdom (british),,11,1933
https://query.nytimes.com/gst/abstract.html?res=9505EED91431E333A2575AC0A9649D946294D6CF,"CHAMBERLAIN SEES U.S. HALTING TRADE; Member of British Cabinet in Address to Tories, Attacks Roosevelt's Moves. TO FIGHT DISCRIMINATION Britain Is Now Able to Combat Subsidies and Special Taxes, He Stresses. CHAMBERLAIN SEES U. S. HALTING TRADE",united kingdom,united kingdom (britain),united kingdom (british),,12,1933
https://query.nytimes.com/gst/abstract.html?res=990CE2D91439E33ABC4E52DFB766838F629EDE,BRITISH PUT HOPE IN A WORLD ACCORD; This and Gold Redistribution Put Forward by Roosevelt Cheer Financial London. FIXED LIMITS REASSURE Dollar Improves in Sterling Exchange -- Experts Question Devaluing Effect on Franc. BRITISH PUT HOPE IN A WORLD ACCORD,united kingdom,,united kingdom (british),united kingdom (london),01,1934
https://query.nytimes.com/gst/abstract.html?res=9500E6DD1539E33ABC4F53DFB466838F629EDE,DEPUTIES IN WILD SESSION; But Daladier Wins Vote of Confidence by Deft Manoeuvre. ASSAILS FOES OF REPUBLIC Says 'Veterans' in Mobs Were Too Young to Have Served in the War. CHAMBER ADJOURNS TWICE Speakers Have Difficulty in Making Themselves Heard Over Shouts of Members. FRENCH DEPUTIES HAVE WILD SESSION,france,,france (french),,02,1934
https://query.nytimes.com/gst/abstract.html?res=9A05E6DB163CE23ABC4851DFB566838F629EDE,Fifteen Arrests Expected.; SWITZES CONFESS IN PARIS SPY PLOT,france,,,france (paris),03,1934
https://query.nytimes.com/gst/abstract.html?res=9502E0DC1239E33ABC4F51DFB266838F629EDE,One Murder Unsolved Of London's 21 for Year,united kingdom,,,united kingdom (london),04,1934
https://query.nytimes.com/gst/abstract.html?res=950DE2DC153CE23ABC4151DFB366838F629EDE,"FRENCH FLIERS LAND HERE WITH A TREMOR IN WING; FLY OCEAN IN 38 1/2 HOURS; NEAR DISASTER OVER SEA Violent Gusts Set Up Vibration, Cut Short Rossi-Codos Flight. FIRE HAZARD AT LANDING Dumped Fuel Sprays From the Plane as It Drops Onto Rough Part of Bennett Field.  BITTERLY DISAPPOINTED' Frenchmen Say They Could Easily Have Got to Pacific, Setting Distance Mark. ROSSI AND CODOS END FLIGHT HERE",france,,france (french),,05,1934
https://query.nytimes.com/gst/abstract.html?res=9505E3DE153FE53ABC4152DFB066838F629EDE,MANY FIRES RAGING IN FRENCH FORESTS; Fontainebleau Fights 7 Blazes -- Disaster to Crops Feared if Brought Continues. WATER SHORTAGE RESULTS Heat Forces London Judge to Remove Wig in Court -- Police Work in Shirtsleeves.,united kingdom,,france (french),united kingdom (london),06,1934
https://query.nytimes.com/gst/abstract.html?res=9A06E1DE1339E33ABC4151DFB166838F629EDE,HOSTILITY TO ITALY IS SHOWN IN BERLIN; Breach in Friendly Relations Is Reported -- Press Joins in Attacks on Rome.,germany,italy (italy),,germany (berlin) : italy (rome),07,1934
https://query.nytimes.com/gst/abstract.html?res=9C03E5D61430E23ABC4E53DFBE66838F629EDE,British Heir Helps Save Drowning Boy at Biarritz,united kingdom,,united kingdom (british),,08,1934
https://query.nytimes.com/gst/abstract.html?res=9E0DE7D71339E33ABC4C52DFBF66838F629EDE,POLAND REPUDIATES MINORITIES' PACT; LEAGUE IS SHOCKED; Warsaw Refuses to Continue to Submit to Present Form of International Supervision. DRIFT TOWARD REICH SEEN Action Is Regarded as Blow at League and Versailles Treaty -- Britain Plans to Reply. POLAND REPUDIATES PACT ON MINORITIES,united kingdom,united kingdom (britain) : poland (poland),,poland (warsaw),09,1934
https://query.nytimes.com/gst/abstract.html?res=990DEFD6103CE23ABC4952DFB667838F629EDE,PETER 'SMUGGLED' BY RUSE INTO PARIS; Crowds Wait at Station While King Quits Train in Suburb and Motors to Hotel. INTENSE GUARD IS KEPT Dowager Queen Marie Is With Grandson -- British Public Shows Great Sympathy. PETER 'SMUGGLED' BY RUSE INTO PARIS,united kingdom,,united kingdom (british),france (paris),10,1934
https://query.nytimes.com/gst/abstract.html?res=9D0DE4D6123FE53ABC4B53DFB767838F629EDE,"Win 740 Seats in 1,300 Contests; LABORITES SWEEP BRITISH COUNCILS",united kingdom,,united kingdom (british),,11,1934
https://query.nytimes.com/gst/abstract.html?res=9C05EEDF103FE53ABC4F52DFB467838F629EDE,"British Saar Policeman Mobbed After His Auto Injures a Woman; Member of International Volunteer Force Is Beaten Unconscious When He Draws Pistol to Cow Crowd and a Man Is Wounded -- Companion, Earl of Aylesford, Is Also Roughly Handled.",united kingdom,,united kingdom (british),,12,1934
https://query.nytimes.com/gst/abstract.html?res=9E06E3D9153DE53ABC4953DFB766838E629EDE,GERMANY DECREES CONSCRIPT LABOR; Official Consent Necessary for Employing Youths Under 25 Depends on Labor Service.,germany,germany (germany),,,01,1935
https://query.nytimes.com/gst/abstract.html?res=9806EEDD133DE53ABC4152DFB466838E629EDE,"Nazis Behead Two Women; 'Betrayed Military Secrets'; A Third and Polish Baron, Leader of Plot, Get Life -- British, Horrified, See Hitler Fearing His Own People.",united kingdom,,united kingdom (british) : poland (polish),,02,1935
https://query.nytimes.com/gst/abstract.html?res=9403E0DB1238E13ABC4A53DFB566838E629EDE,U.S.-BRITISH ACCORD ON CHINA PROMOTED IN DIPLOMATIC TALK; Phillips and Ambassador Take Up the Question of Possible Tokyo Help to Nanking. JAPAN WELCOMES OUR AID Rebukes Rumor of Plan to Bar Others and Reiterates That She Has Offered No Loan. U.S.-BRITISH ACCORD ON CHINA PROMOTED,united kingdom,china (china) : japan (japan),united kingdom (british),japan (tokyo),03,1935
https://query.nytimes.com/gst/abstract.html?res=9C0CE0DD163FE23ABC4E51DFB266838E629EDE,Germany Begins a Drive To End Non-Nazi Press; ' Dictator' May Dismiss Editors and Suppress Newspapers -- Religious Organs to Go -- Owners Must Prove 'Aryan' Descent.,germany,germany (germany),,,04,1935
https://query.nytimes.com/gst/abstract.html?res=9404E2DF173FE23ABC4152DFB366838E629EDE,Lawrence Dies of Crash Injuries After a Six-Day Fight by Doctors; Leader of Revolt in Arabia Was Unconscious Since Accident in Dorset in Which He Swerved Motorcycle to Save Boy -- Called One of Britain's Greatest Heroes.,united kingdom,united kingdom (britain),,,05,1935
https://query.nytimes.com/gst/abstract.html?res=9A07EED61139E33ABC4E52DFB066838E629EDE,Train Crash Near London Kills 13 and Injures 40,united kingdom,,,united kingdom (london),06,1935
https://query.nytimes.com/gst/abstract.html?res=9E02E5DA133EE531A15752C2A9619C946494D6CF,RAIN DROWNS BRIDE IN DRAIN PIPE HOME; Daughter of German Professor Trapped Near Approach to Hudson Bridge in Jersey. HUSBAND FIGHTS WAY OUT They Had Lived in Tent After He Lost Job Here and Baby Died of Malnutrition. RAIN DROWNS BRIDE IN DRAIN PIPE HOME,germany,jersey (jersey),germany (german),,07,1935
https://query.nytimes.com/gst/abstract.html?res=9400E4D8113DE53ABC4851DFBE66838E629EDE,BRITAIN TO ASK U.S. TO HELP CURB WAR; Diplomats Already Moving to Get Washington to Apply Sanctions on Italy.,italy,united kingdom (britain) : italy (italy),,,08,1935
https://query.nytimes.com/gst/abstract.html?res=9B07E2D91E3DE53ABC4F52DFBF66838E629EDE,BRITAIN IS SOUNDING POWERS ON SANCTIONS AGAINST ITALY; DE VALERA PLEADS FOR PEACE; PRESSURE IS PUT ON ROME,italy,united kingdom (britain) : italy (italy),,,09,1935
https://query.nytimes.com/gst/abstract.html?res=9B02E3DD1F3BE631A25752C3A9669D946494D6CF,ROOSEVELT WARNS ON WAR COMMERCE; MOVE AIDS LEAGUE; President's Statement Called Tantamount to Declaring for Ceasing U.S. Trade With Italy.,italy,italy (italy),,,10,1935
https://query.nytimes.com/gst/abstract.html?res=9C06E5D9173EE53ABC4851DFB767838E629EDE,Ireland and Italy Accept.,italy,ireland (ireland) : italy (italy),,,11,1935
https://query.nytimes.com/gst/abstract.html?res=9C05EFD61E31E13BBC4D52DFB467838E629EDE,JAPANESE REJECT BRITISH NAVY PLEA; Refuse to Yield on Plan for 'Common Upper Limit' in a Private Talk. PARLEY TAKES A RECESS Delegates Seek a Compromise on Tokyo's Disguised Aim for Equality on Seas. JAPANESE REJECT BRITISH NAVY PLEA,united kingdom,,united kingdom (british) : japan (japanese),japan (tokyo),12,1935
https://query.nytimes.com/gst/abstract.html?res=9504E5DC1630E13BBC4051DFB766838D629EDE,Edward Is Host to Five Kings On Eve of His Father's Funeral; Only Royalty and French President at State Dinner in London Palace -- New Ruler Shows Great Interest in German Envoys at Later Reception to World Delegations. KING EDWARD HOST TO FIVE MONARCHS,united kingdom,,germany (german) : france (french),united kingdom (london),01,1936
https://query.nytimes.com/gst/abstract.html?res=9F07E4DA123BE33BBC4F51DFB466838D629EDE,HITLER REJECTS BID TO JOIN WITH ITALY IN 5-POWER TREATY; Germany Fears Hostility of Britain and France -- Rome May Renounce Locarno. MOVES IN LONDON UPSET Italians Put Obstacles in Way of Naval Pact -- Reich Likely to Accept It. HITLER REJECTS BID TO JOIN ROME PACT,united kingdom,germany (germany) : france (france) : united kingdom (britain) : italy (italy),italy (italian),united kingdom (london) : italy (rome),02,1936
https://query.nytimes.com/gst/abstract.html?res=9B04E4DC103BE33BBC4851DFB566838D629EDE,"CREST HITS CONNECTICUT; Merrimack Valley Also Stricken as Swollen Rivers Near Peak. HARTFORD BADLY CRIPPLED 75,000 Are Jobless in the New England Mill Areas With 100 Big Plants Flooded. NAVY RUSHES AID INLAND Sailors Help Fight Looting at Springfield -- Troops Patrol tile Inundated Zones. CREST OF THE FLOOD REACHES HARTFORD",united kingdom,united kingdom (england),,,03,1936
https://query.nytimes.com/gst/abstract.html?res=9E05E6D61E3BE33BBC4D53DFB266838D629EDE,Italy Expels London Herald Reporter At Rome 'for Reasons of Public Order',italy,italy (italy),,united kingdom (london) : italy (rome),04,1936
https://query.nytimes.com/gst/abstract.html?res=9D0DE2D9133FEE3BBC4C53DFB366838D629EDE,BRITISH AID AMERICANS; Women and Children Go From Our Legation but the Men Stay. CENTER OF CITY IN RUINS Many Bodies Lie in the Streets as the Pillaging Proceeds -- Foreigners in Fights. STRAY SHOT KILLS NURSE She Is Struck While Asleep at Mission -- Drunken Native Wounds British Doctor. AMERICANS ENTER BRITISH LEGATION,united kingdom,,united kingdom (british),,05,1936
https://query.nytimes.com/gst/abstract.html?res=9504EEDF163DE33BBC4A53DFB066838D629EDE,British African Colonies Discuss Defense Today,united kingdom,,united kingdom (british),,06,1936
https://query.nytimes.com/gst/abstract.html?res=9B07E3DF173DE33BBC4851DFB166838D629EDE,REBELS GAIN IN SOUTH SPAIN; CIVIL WAR RAGES IN CITIES; TWO MADRID CABINETS FALL; REVOLT'S CHIEF AT CADIZ Moroccan Force Franco Brings Joins With Seville Troops. ALL ANDALUSIA CLAIMED But Leftist Regime Insists It Completely Controls Country After Fighting. GIVES THE WORKERS ARMS Asturian Miners Are on Way to Defend the Capital -- Giral Takes Over Premiership.,spain,spain (spain),france (franco) : morocco (moroccan),spain (seville),07,1936
https://query.nytimes.com/gst/abstract.html?res=9F05E3DC1130E13BBC4053DFBE66838D629EDE,2 INSURGENT CRAFT SUNK; Transport and Gunboat Destroyed at Dock in Southern Port. SHELLS WRECK THE CITY Shore Batteries Silenced -- Officers Cowed by Pistols Steer Attacking Battleship. BRITISH CONSULATE IS HIT London Warns Its Warships Will Reply if Spanish Vessels Accidentally Fire at Them. SCENE IN TOLEDO AFTER LOYALIST BOMBARDMENT LOYAL WARSHIPS WRECK ALGECIRAS,spain,,spain (spanish) : united kingdom (british),united kingdom (london),08,1936
https://query.nytimes.com/gst/abstract.html?res=9800E1DA1F3FEE3BBC4D52DFBF66838D629EDE,"POPE ASSAILS FOES OF CHURCH IN SPAIN, BUT BARS REVENGE; Tells 400 Refugees That Both Reds and Nazis Are Menaces to Religion in Europe. PAYS HONOR TO MARTYRS Urges Avoidance of Excesses in All Efforts to Redress the 'Savage Persecutions.' POPE ASSAILS FOES OF CHURCH IN SPAIN",spain,spain (spain),,,09,1936
https://query.nytimes.com/gst/abstract.html?res=9A00E5D9163EEE3BBC4B51DFB667838D629EDE,SOVIET RETREATING ON THREAT TO HELP LEFTISTS IN SPAIN; PRESSED BY HER ALLIES Russia Backs Down on the Demand of France and Czechoslovakia. BRITAIN ALSO TOOK PART Soviet Spokesmen Expected to Be Mild at Meeting of Neutrals Today. SPAIN'S LEFTISTS STIFFEN Resist South of Navalcarnero and Hold Foe at Bay Near Siguenza and Aranjuez. Soviet Changes Its Front SOVIET RETREATS ON AID TO LEFTISTS,spain,spain (spain) : france (france) : united kingdom (britain) : russia (russia) : czechoslovakia (czechoslovakia),,,10,1936
https://query.nytimes.com/gst/abstract.html?res=940CE2D61239E632A25754C0A9679D946794D6CF,PANIC SEIZES CAPITAL; Rebel 'Fifth Column' Reported Ready to Fight in Streets. LEFTISTS LOATH TO YIELD Grim Youths and Girls Man Paying-Stone Barricades to Contest Surrender. RULE FROM VALENCIA SEEN Cabinet May Move to Port in South Where Strong Forces Are Reported in Reserve. REBELS' OFFICIALS FOR MADRID READY,spain,,,spain (valencia) : venezuela (valencia),11,1936
https://query.nytimes.com/gst/abstract.html?res=9B01EED61E39EE3BBC4A53DFB467838D629EDE,ROOSEVELT'S TALK HEARTENS FRENCH; Newspapers Indicate Hopes for America's Aid to Cause of European Democracies. LONDON PRESS LAUDATORY Nazi Journal Sees Move Away From Geneva -- Italian Officials Await Text of Study.,united kingdom,,france (french) : italy (italian),switzerland (geneva) : united kingdom (london),12,1936
https://query.nytimes.com/gst/abstract.html?res=9B00E0D8173AE23ABC4153DFB766838C629EDE,BRITAIN AND FRANCE TO RENEW SUASION; To Confer With Germany and Italy in Hope of Restricting 'Volunteers' in Spain.,united kingdom,germany (germany) : spain (spain) : france (france) : united kingdom (britain) : italy (italy),,,01,1937
https://query.nytimes.com/gst/abstract.html?res=9D01E6D6153AE23ABC4152DFB466838C629EDE,Roosevelt Acts to Rush Warships; Seeks End of Deadlock Over Steel; Asks Edison to Find Way Out of Walsh-Healey Law Problem as Nine Vessels Are Held Up--British Program Discussed--Delay Faced on New Battleship,united kingdom,,united kingdom (british),,02,1937
https://query.nytimes.com/gst/abstract.html?res=980DEEDC1030EE32A25756C1A9659C946694D6CF,"GERMANY AND ITALY AIMING TO WEAKEN PARIS-MOSCOW TIEE; Notes to Britain Suggest End to Franco-Soviet Pact as Way to New Locarno BALK ON AGGRESSION PLAN Definition of an Attacker and Tribunal to Name Guilty Are Made Obstacles Subtle Strategy Shown BERLIN AND ROME OPPOSE SOVIET TIE Franco-Soviet Pact Problem ""Insufficient,"" Say French",united kingdom,germany (germany) : united kingdom (britain) : italy (italy) : russia (soviet),france (franco),germany (berlin) : france (paris) : italy (rome) : russia (moscow),03,1937
https://query.nytimes.com/gst/abstract.html?res=9D06E3D9133AE23ABC4851DFB266838C629EDE,27 NATIONS START SPANISH PATROLS; VALENCIA DEFIANT; TRY TO END WAR AID,spain,,spain (spanish),spain (valencia) : venezuela (valencia),04,1937
https://query.nytimes.com/gst/abstract.html?res=9F06E4D71639E733A25756C2A9639C946694D6CF,"THIRD SON IS BORN TO THE LINDBERGHS; News, Phoned by Flier to U. S. Embassy in London, Kept Secret Since Birth May 12 HOME IN KENT IS GUARDED Mother and Child Are 'Doing Nicely,' Says Aunt of Mrs. Lindbergh in Cleveland Not Registered at Weald THIRD SON IS BORN TO THE LINDBERGHS Announcement in Cleveland",united kingdom,,,united kingdom (london),05,1937
https://query.nytimes.com/gst/abstract.html?res=9502E5DD1F3AE23ABC4052DFB066838C629EDE,Britain Turns Toward Pact With Germany and Italy; Would Aid Reich Moderates on Learning They Kept Hitler From Declaring War on Spain--Sees Russia Impotent,spain,germany (germany) : spain (spain) : united kingdom (britain) : italy (italy) : russia (russia),,,06,1937
